-0.0030676001,1.4
-0.0030672001,1.36
-0.0030668001,1.4
-0.0030664001,1.4
-0.0030660001,1.36
-0.0030656001,1.36
-0.0030652001,1.44
-0.0030648001,1.44
-0.0030644001,1.48
-0.0030640001,1.48
-0.0030636,1.36
-0.0030632,1.48
-0.0030628,1.4
-0.0030624,1.48
-0.003062,0.88
-0.0030616,1.36
-0.0030612,1.32
-0.0030608,1.48
-0.0030604,1.52
-0.00306,1.48
-0.0030596,1.48
-0.0030592,1.52
-0.0030588,1.44
-0.0030584,1.04
-0.003058,1.32
-0.0030576,1.48
-0.0030572,1.48
-0.0030568,1.52
-0.0030564,1.52
-0.003056,1.48
-0.0030556,1.52
-0.0030552,1.28
-0.0030548,0.88
-0.0030544,1.24
-0.003054,1.56
-0.0030536,1.44
-0.0030532,1.36
-0.0030528,1.48
-0.0030524,1.48
-0.003052,1.44
-0.0030516,1.4
-0.0030512,1.48
-0.0030508,1.44
-0.0030503999,1.4
-0.0030499999,1.4
-0.0030495999,1.36
-0.0030491999,1.08
-0.0030487999,0.92
-0.0030483999,0.84
-0.0030479999,1.04
-0.0030475999,1.48
-0.0030471999,1.44
-0.0030468002,1.36
-0.0030464002,1.36
-0.0030460001,1.48
-0.0030456001,1.44
-0.0030452001,1.44
-0.0030448001,1.36
-0.0030444001,1.48
-0.0030440001,1.48
-0.0030436001,1.28
-0.0030432001,0.96
-0.0030428001,0.96
-0.0030424001,0.84
-0.0030420001,0.84
-0.0030416001,0.8
-0.0030412001,1
-0.0030408001,1.2
-0.0030404001,1.12
-0.0030400001,1.32
-0.0030396001,1.28
-0.0030392001,1.36
-0.0030388001,0.84
-0.0030384001,0.84
-0.0030380001,0.84
-0.0030376001,0.32
-0.0030372001,0.32
-0.0030368001,0.32
-0.0030364001,0.32
-0.0030360001,0.32
-0.0030356001,0.32
-0.0030352001,0.28
-0.0030348001,0.36
-0.0030344001,0.32
-0.0030340001,0.32
-0.0030336001,0.32
-0.0030332001,0.52
-0.0030328,0.84
-0.0030324,0.88
-0.003032,0.76
-0.0030316,0.56
-0.0030312,0.88
-0.0030308,1.16
-0.0030304,0.92
-0.00303,0.56
-0.0030296,0.84
-0.0030292,0.84
-0.0030288,0.84
-0.0030284,0.84
-0.003028,1.44
-0.0030276,1.44
-0.0030272,1.44
-0.0030268,1.44
-0.0030264,1.52
-0.003026,1.52
-0.0030256,1.52
-0.0030252,1.56
-0.0030248,1.52
-0.0030244,1.52
-0.003024,1.6
-0.0030236,1.56
-0.0030232,1.6
-0.0030228,1.6
-0.0030224,1.64
-0.003022,1.52
-0.0030216,1.52
-0.0030212,1.52
-0.0030208,1.56
-0.0030204,1.6
-0.00302,1.52
-0.0030195999,1.64
-0.0030191999,1.64
-0.0030187999,1.56
-0.0030183999,1.6
-0.0030179999,1.64
-0.0030175999,1.68
-0.0030171999,1.68
-0.0030167999,1.68
-0.0030164002,1.68
-0.0030160002,1.68
-0.0030156001,1.64
-0.0030152001,1.64
-0.0030148001,1.68
-0.0030144001,1.64
-0.0030140001,1.68
-0.0030136001,1.68
-0.0030132001,1.76
-0.0030128001,1.76
-0.0030124001,1.68
-0.0030120001,1.72
-0.0030116001,1.76
-0.0030112001,1.68
-0.0030108001,1.68
-0.0030104001,1.72
-0.0030100001,1.72
-0.0030096001,1.8
-0.0030092001,1.8
-0.0030088001,1.8
-0.0030084001,1.76
-0.0030080001,1.76
-0.0030076001,1.8
-0.0030072001,1.76
-0.0030068001,1.8
-0.0030064001,1.8
-0.0030060001,1.76
-0.0030056001,1.72
-0.0030052001,1.76
-0.0030048001,1.76
-0.0030044001,1.68
-0.0030040001,1.56
-0.0030036001,1.44
-0.0030032001,1.44
-0.0030028001,1.36
-0.0030024,1.36
-0.003002,1.36
-0.0030016,1.36
-0.0030012,1.48
-0.0030008,1.48
-0.0030004,1.44
-0.003,1.36
-0.0029996,1.44
-0.0029992,1.44
-0.0029988,1.48
-0.0029984,1.44
-0.002998,0.88
-0.0029976,1.48
-0.0029972,1.32
-0.0029968,1.48
-0.0029964,1.52
-0.002996,1.48
-0.0029956,1.52
-0.0029952,1.4
-0.0029948,1.48
-0.0029944,1.44
-0.002994,0.84
-0.0029936,1.48
-0.0029932,1.48
-0.0029928,1.44
-0.0029924,1.44
-0.002992,1.36
-0.0029916,1.52
-0.0029912,1.48
-0.0029908,1.2
-0.0029904,0.84
-0.00299,1.4
-0.0029896,1.56
-0.0029891999,1.36
-0.0029887999,1.48
-0.0029883999,1.56
-0.0029879999,1.44
-0.0029875999,1.52
-0.0029871999,1.4
-0.0029867999,1.36
-0.0029863999,1.52
-0.0029859999,1.48
-0.0029856002,1.36
-0.0029852002,1.32
-0.0029848001,1.28
-0.0029844001,0.88
-0.0029840001,0.88
-0.0029836001,1.48
-0.0029832001,1.4
-0.0029828001,1.44
-0.0029824001,1.48
-0.0029820001,1.48
-0.0029816001,1.36
-0.0029812001,1.36
-0.0029808001,1.52
-0.0029804001,1.32
-0.0029800001,1.44
-0.0029796001,1.36
-0.0029792001,1.28
-0.0029788001,1.04
-0.0029784001,1
-0.0029780001,0.84
-0.0029776001,0.84
-0.0029772001,0.84
-0.0029768001,0.88
-0.0029764001,0.84
-0.0029760001,1.08
-0.0029756001,1.36
-0.0029752001,1.36
-0.0029748001,0.84
-0.0029744001,0.84
-0.0029740001,0.84
-0.0029736001,0.32
-0.0029732001,0.36
-0.0029728001,0.32
-0.0029724001,0.32
-0.0029720001,0.32
-0.0029716,0.28
-0.0029712,0.32
-0.0029708,0.32
-0.0029704,0.32
-0.00297,0.36
-0.0029696,0.32
-0.0029692,0.48
-0.0029688,0.84
-0.0029684,0.84
-0.002968,0.96
-0.0029676,1.16
-0.0029672,0.84
-0.0029668,0.56
-0.0029664,0.8
-0.002966,1.12
-0.0029656,0.88
-0.0029652,0.84
-0.0029648,0.88
-0.0029644,0.84
-0.002964,1.48
-0.0029636,1.44
-0.0029632,1.36
-0.0029628,1.48
-0.0029624,1.48
-0.002962,1.52
-0.0029616,1.52
-0.0029612,1.52
-0.0029608,1.52
-0.0029604,1.52
-0.00296,1.52
-0.0029596,1.56
-0.0029592,1.52
-0.0029588,1.56
-0.0029583999,1.6
-0.0029579999,1.64
-0.0029575999,1.6
-0.0029571999,1.6
-0.0029567999,1.6
-0.0029563999,1.64
-0.0029559999,1.6
-0.0029555999,1.6
-0.0029552002,1.68
-0.0029548002,1.68
-0.0029544001,1.64
-0.0029540001,1.6
-0.0029536001,1.68
-0.0029532001,1.68
-0.0029528001,1.6
-0.0029524001,1.64
-0.0029520001,1.64
-0.0029516001,1.68
-0.0029512001,1.68
-0.0029508001,1.64
-0.0029504001,1.64
-0.0029500001,1.68
-0.0029496001,1.68
-0.0029492001,1.64
-0.0029488001,1.68
-0.0029484001,1.68
-0.0029480001,1.68
-0.0029476001,1.76
-0.0029472001,1.68
-0.0029468001,1.72
-0.0029464001,1.72
-0.0029460001,1.68
-0.0029456001,1.72
-0.0029452001,1.72
-0.0029448001,1.72
-0.0029444001,1.8
-0.0029440001,1.72
-0.0029436001,1.76
-0.0029432001,1.68
-0.0029428001,1.72
-0.0029424001,1.72
-0.0029420001,1.76
-0.0029416001,1.76
-0.0029412,1.76
-0.0029408,1.72
-0.0029404,1.76
-0.00294,1.56
-0.0029396,1.52
-0.0029392,1.44
-0.0029388,1.48
-0.0029384,1.4
-0.002938,1.4
-0.0029376,1.44
-0.0029372,1.44
-0.0029368,1.48
-0.0029364,1.36
-0.002936,1.4
-0.0029356,1.44
-0.0029352,1.48
-0.0029348,1.44
-0.0029344,1.52
-0.002934,0.84
-0.0029336,1.2
-0.0029332,1.32
-0.0029328,1.48
-0.0029324,1.48
-0.002932,1.52
-0.0029316,1.48
-0.0029312,1.52
-0.0029308,1.52
-0.0029304,1.52
-0.00293,1.24
-0.0029296,0.92
-0.0029292,1.56
-0.0029288,1.48
-0.0029284,1.48
-0.0029279999,1.56
-0.0029275999,1.36
-0.0029271999,1.48
-0.0029267999,1.4
-0.0029263999,0.92
-0.0029259999,0.96
-0.0029255999,1.48
-0.0029251999,1.6
-0.0029247999,1.52
-0.0029244002,1.4
-0.0029240002,1.56
-0.0029236001,1.48
-0.0029232001,1.48
-0.0029228001,1.52
-0.0029224001,1.4
-0.0029220001,1.4
-0.0029216001,1.44
-0.0029212001,1.44
-0.0029208001,1.28
-0.0029204001,1.24
-0.0029200001,1.08
-0.0029196001,1.48
-0.0029192001,1.48
-0.0029188001,1.36
-0.0029184001,1.44
-0.0029180001,1.36
-0.0029176001,1.36
-0.0029172001,1.44
-0.0029168001,1.36
-0.0029164001,1.36
-0.0029160001,1.32
-0.0029156001,1.48
-0.0029152001,1.24
-0.0029148001,1.28
-0.0029144001,1.2
-0.0029140001,1.12
-0.0029136001,0.96
-0.0029132001,0.88
-0.0029128001,0.88
-0.0029124001,0.88
-0.0029120001,1.2
-0.0029116001,1.32
-0.0029112001,1.36
-0.0029108001,0.84
-0.0029104,0.84
-0.00291,0.84
-0.0029096,0.32
-0.0029092,0.32
-0.0029088,0.28
-0.0029084,0.28
-0.002908,0.32
-0.0029076,0.32
-0.0029072,0.32
-0.0029068,0.32
-0.0029064,0.32
-0.002906,0.32
-0.0029056,0.32
-0.0029052,0.52
-0.0029048,0.88
-0.0029044,0.84
-0.002904,0.96
-0.0029036,1.16
-0.0029032,0.84
-0.0029028,0.56
-0.0029024,0.8
-0.002902,1.12
-0.0029016,0.84
-0.0029012,0.84
-0.0029008,0.84
-0.0029004,0.84
-0.0029,1.4
-0.0028996,1.44
-0.0028992,1.48
-0.0028988,1.52
-0.0028984,1.52
-0.002898,1.48
-0.0028975999,1.48
-0.0028971999,1.52
-0.0028967999,1.52
-0.0028963999,1.56
-0.0028959999,1.52
-0.0028955999,1.6
-0.0028951999,1.52
-0.0028947999,1.56
-0.0028943999,1.48
-0.0028939999,1.6
-0.0028936002,1.56
-0.0028932001,1.6
-0.0028928001,1.6
-0.0028924001,1.72
-0.0028920001,1.64
-0.0028916001,1.64
-0.0028912001,1.68
-0.0028908001,1.52
-0.0028904001,1.64
-0.0028900001,1.68
-0.0028896001,1.64
-0.0028892001,1.68
-0.0028888001,1.64
-0.0028884001,1.64
-0.0028880001,1.68
-0.0028876001,1.64
-0.0028872001,1.64
-0.0028868001,1.64
-0.0028864001,1.68
-0.0028860001,1.68
-0.0028856001,1.68
-0.0028852001,1.76
-0.0028848001,1.68
-0.0028844001,1.68
-0.0028840001,1.72
-0.0028836001,1.72
-0.0028832001,1.68
-0.0028828001,1.72
-0.0028824001,1.72
-0.0028820001,1.68
-0.0028816001,1.68
-0.0028812001,1.68
-0.0028808001,1.76
-0.0028804001,1.72
-0.00288,1.8
-0.0028796,1.8
-0.0028792,1.76
-0.0028788,1.72
-0.0028784,1.76
-0.002878,1.72
-0.0028776,1.76
-0.0028772,1.8
-0.0028768,1.76
-0.0028764,1.72
-0.002876,1.68
-0.0028756,1.52
-0.0028752,1.52
-0.0028748,1.36
-0.0028744,1.36
-0.002874,1.4
-0.0028736,1.48
-0.0028732,1.48
-0.0028728,1.52
-0.0028724,1.48
-0.002872,1.52
-0.0028716,1.52
-0.0028712,1.48
-0.0028708,1.72
-0.0028704,1.68
-0.00287,0.84
-0.0028696,1.48
-0.0028692,1.32
-0.0028688,1.52
-0.0028684,1.48
-0.002868,1.48
-0.0028676,1.48
-0.0028672,1.52
-0.0028667999,1.48
-0.0028663999,1.48
-0.0028659999,1.48
-0.0028655999,0.96
-0.0028651999,1.52
-0.0028647999,1.52
-0.0028643999,1.48
-0.0028639999,1.4
-0.0028635999,1.36
-0.0028632002,1.48
-0.0028628002,1.4
-0.0028624001,1.4
-0.0028620001,0.88
-0.0028616001,1.2
-0.0028612001,1.36
-0.0028608001,1.36
-0.0028604001,1.52
-0.0028600001,1.44
-0.0028596001,1.48
-0.0028592001,1.4
-0.0028588001,1.48
-0.0028584001,1.28
-0.0028580001,1.36
-0.0028576001,1.52
-0.0028572001,1.48
-0.0028568001,1.48
-0.0028564001,1.36
-0.0028560001,1.36
-0.0028556001,1.32
-0.0028552001,1.4
-0.0028548001,1.48
-0.0028544001,1.36
-0.0028540001,1.36
-0.0028536001,1.36
-0.0028532001,1.48
-0.0028528001,1.36
-0.0028524001,1.36
-0.0028520001,1.44
-0.0028516001,1.36
-0.0028512001,1.36
-0.0028508001,1.32
-0.0028504001,1.28
-0.0028500001,1.28
-0.0028496001,1.2
-0.0028492,1.24
-0.0028488,0.96
-0.0028484,0.88
-0.002848,1.24
-0.0028476,1.36
-0.0028472,1.32
-0.0028468,0.84
-0.0028464,0.84
-0.002846,0.84
-0.0028456,0.32
-0.0028452,0.32
-0.0028448,0.28
-0.0028444,0.32
-0.002844,0.32
-0.0028436,0.32
-0.0028432,0.32
-0.0028428,0.32
-0.0028424,0.32
-0.002842,0.32
-0.0028416,0.32
-0.0028412,0.52
-0.0028408,0.84
-0.0028404,0.88
-0.00284,0.72
-0.0028396,0.56
-0.0028392,0.88
-0.0028388,1.16
-0.0028384,0.88
-0.002838,0.56
-0.0028376,0.88
-0.0028372,0.88
-0.0028368,0.84
-0.0028363999,0.88
-0.0028359999,1.48
-0.0028355999,1.44
-0.0028351999,1.48
-0.0028347999,1.44
-0.0028343999,1.52
-0.0028339999,1.52
-0.0028335999,1.52
-0.0028331999,1.52
-0.0028327999,1.56
-0.0028324002,1.52
-0.0028320001,1.56
-0.0028316001,1.56
-0.0028312001,1.56
-0.0028308001,1.56
-0.0028304001,1.64
-0.0028300001,1.52
-0.0028296001,1.56
-0.0028292001,1.6
-0.0028288001,1.64
-0.0028284001,1.64
-0.0028280001,1.6
-0.0028276001,1.64
-0.0028272001,1.56
-0.0028268001,1.68
-0.0028264001,1.64
-0.0028260001,1.64
-0.0028256001,1.6
-0.0028252001,1.64
-0.0028248001,1.64
-0.0028244001,1.68
-0.0028240001,1.64
-0.0028236001,1.68
-0.0028232001,1.64
-0.0028228001,1.68
-0.0028224001,1.64
-0.0028220001,1.68
-0.0028216001,1.68
-0.0028212001,1.68
-0.0028208001,1.68
-0.0028204001,1.68
-0.0028200001,1.68
-0.0028196001,1.72
-0.0028192001,1.76
-0.0028188,1.8
-0.0028184,1.72
-0.002818,1.76
-0.0028176,1.76
-0.0028172,1.76
-0.0028168,1.76
-0.0028164,1.76
-0.002816,1.76
-0.0028156,1.72
-0.0028152,1.72
-0.0028148,1.72
-0.0028144,1.76
-0.002814,1.72
-0.0028136,1.76
-0.0028132,1.8
-0.0028128,1.72
-0.0028124,1.76
-0.002812,1.8
-0.0028116,1.64
-0.0028112,1.4
-0.0028108,1.44
-0.0028104,1.4
-0.00281,1.48
-0.0028096,1.44
-0.0028092,1.36
-0.0028088,1.48
-0.0028084,1.52
-0.002808,1.6
-0.0028076,1.64
-0.0028072,1.76
-0.0028068,1.8
-0.0028064,1.84
-0.002806,0.96
-0.0028055999,1.6
-0.0028051999,1.4
-0.0028047999,1.52
-0.0028043999,1.48
-0.0028039999,1.52
-0.0028035999,1.48
-0.0028031999,1.52
-0.0028027999,1.52
-0.0028023999,1.28
-0.0028020002,1.52
-0.0028016002,1.32
-0.0028012001,1.48
-0.0028008001,1.48
-0.0028004001,1.48
-0.0028000001,1.48
-0.0027996001,1.4
-0.0027992001,1.4
-0.0027988001,1.48
-0.0027984001,1.48
-0.0027980001,1.28
-0.0027976001,1.16
-0.0027972001,1.52
-0.0027968001,1.44
-0.0027964001,1.48
-0.0027960001,1.48
-0.0027956001,1.44
-0.0027952001,1.48
-0.0027948001,1.52
-0.0027944001,0.88
-0.0027940001,1.36
-0.0027936001,1.36
-0.0027932001,1.4
-0.0027928001,1.48
-0.0027924001,1.52
-0.0027920001,1.4
-0.0027916001,1.48
-0.0027912001,1.4
-0.0027908001,1.48
-0.0027904001,1.48
-0.0027900001,1.44
-0.0027896001,1.36
-0.0027892001,1.36
-0.0027888001,1.36
-0.0027884,1.36
-0.002788,1.36
-0.0027876,1.36
-0.0027872,1.48
-0.0027868,1.4
-0.0027864,1.36
-0.002786,1.36
-0.0027856,1.32
-0.0027852,1.24
-0.0027848,1.28
-0.0027844,1.16
-0.002784,1.28
-0.0027836,1.36
-0.0027832,1.4
-0.0027828,0.84
-0.0027824,0.84
-0.002782,0.84
-0.0027816,0.36
-0.0027812,0.32
-0.0027808,0.32
-0.0027804,0.32
-0.00278,0.32
-0.0027796,0.36
-0.0027792,0.32
-0.0027788,0.32
-0.0027784,0.32
-0.002778,0.28
-0.0027776,0.32
-0.0027772,0.52
-0.0027768,0.88
-0.0027764,0.88
-0.002776,0.72
-0.0027756,0.56
-0.0027751999,0.88
-0.0027747999,1.16
-0.0027743999,0.88
-0.0027739999,0.6
-0.0027735999,0.88
-0.0027731999,0.88
-0.0027727999,0.84
-0.0027723999,0.84
-0.0027719999,1.48
-0.0027715999,1.48
-0.0027712002,1.44
-0.0027708001,1.32
-0.0027704001,1.56
-0.0027700001,1.48
-0.0027696001,1.48
-0.0027692001,1.56
-0.0027688001,1.52
-0.0027684001,1.52
-0.0027680001,1.64
-0.0027676001,1.56
-0.0027672001,1.6
-0.0027668001,1.52
-0.0027664001,1.56
-0.0027660001,1.6
-0.0027656001,1.52
-0.0027652001,1.56
-0.0027648001,1.68
-0.0027644001,1.6
-0.0027640001,1.56
-0.0027636001,1.6
-0.0027632001,1.56
-0.0027628001,1.6
-0.0027624001,1.68
-0.0027620001,1.68
-0.0027616001,1.68
-0.0027612001,1.64
-0.0027608001,1.6
-0.0027604001,1.6
-0.0027600001,1.64
-0.0027596001,1.68
-0.0027592001,1.68
-0.0027588001,1.76
-0.0027584001,1.72
-0.0027580001,1.68
-0.0027576,1.64
-0.0027572,1.68
-0.0027568,1.68
-0.0027564,1.64
-0.002756,1.84
-0.0027556,1.72
-0.0027552,1.68
-0.0027548,1.64
-0.0027544,1.68
-0.002754,1.68
-0.0027536,1.68
-0.0027532,1.68
-0.0027528,1.68
-0.0027524,1.76
-0.002752,1.8
-0.0027516,1.8
-0.0027512,1.76
-0.0027508,1.72
-0.0027504,1.72
-0.00275,1.76
-0.0027496,1.76
-0.0027492,1.76
-0.0027488,1.76
-0.0027484,1.76
-0.002748,1.76
-0.0027476,1.84
-0.0027472,1.76
-0.0027468,1.6
-0.0027464,1.52
-0.002746,1.44
-0.0027456,1.52
-0.0027452,1.68
-0.0027448,1.76
-0.0027443999,1.8
-0.0027439999,1.8
-0.0027435999,1.84
-0.0027431999,1.8
-0.0027427999,1.84
-0.0027423999,1.8
-0.0027419999,1
-0.0027415999,1.48
-0.0027411999,1.52
-0.0027408002,1.48
-0.0027404001,1.44
-0.0027400001,1.48
-0.0027396001,1.52
-0.0027392001,1.48
-0.0027388001,1.52
-0.0027384001,0.88
-0.0027380001,1.52
-0.0027376001,1.6
-0.0027372001,1.6
-0.0027368001,1.52
-0.0027364001,1.52
-0.0027360001,1.48
-0.0027356001,1.48
-0.0027352001,1
-0.0027348001,1.52
-0.0027344001,1.52
-0.0027340001,1.48
-0.0027336001,1.44
-0.0027332001,1.48
-0.0027328001,1.48
-0.0027324001,1.4
-0.0027320001,1.48
-0.0027316001,1.36
-0.0027312001,1.36
-0.0027308001,1.4
-0.0027304001,0.92
-0.0027300001,0.88
-0.0027296001,1.16
-0.0027292001,1.48
-0.0027288001,1.48
-0.0027284001,1.48
-0.0027280001,1.48
-0.0027276001,1.4
-0.0027272,1.4
-0.0027268,1.48
-0.0027264,1.48
-0.002726,1.4
-0.0027256,1.56
-0.0027252,1.48
-0.0027248,1.36
-0.0027244,1.4
-0.002724,1.44
-0.0027236,1.36
-0.0027232,1.36
-0.0027228,1.36
-0.0027224,1.4
-0.002722,1.36
-0.0027216,1.36
-0.0027212,1.36
-0.0027208,1.24
-0.0027204,1.32
-0.00272,1.32
-0.0027196,1.36
-0.0027192,1.32
-0.0027188,0.84
-0.0027184,0.88
-0.002718,0.84
-0.0027176,0.36
-0.0027172,0.32
-0.0027168,0.32
-0.0027164,0.32
-0.002716,0.32
-0.0027156,0.32
-0.0027152,0.32
-0.0027148,0.32
-0.0027144,0.28
-0.0027139999,0.32
-0.0027135999,0.28
-0.0027131999,0.48
-0.0027127999,0.88
-0.0027123999,0.88
-0.0027119999,1
-0.0027115999,1.16
-0.0027111999,0.84
-0.0027107999,0.56
-0.0027103999,0.8
-0.0027100002,1.12
-0.0027096001,0.84
-0.0027092001,0.84
-0.0027088001,0.84
-0.0027084001,0.84
-0.0027080001,1.4
-0.0027076001,1.48
-0.0027072001,1.48
-0.0027068001,1.32
-0.0027064001,1.48
-0.0027060001,1.48
-0.0027056001,1.48
-0.0027052001,1.56
-0.0027048001,1.56
-0.0027044001,1.52
-0.0027040001,1.56
-0.0027036001,1.56
-0.0027032001,1.56
-0.0027028001,1.56
-0.0027024001,1.56
-0.0027020001,1.56
-0.0027016001,1.6
-0.0027012001,1.6
-0.0027008001,1.6
-0.0027004001,1.6
-0.0027000001,1.6
-0.0026996001,1.64
-0.0026992001,1.6
-0.0026988001,1.64
-0.0026984001,1.64
-0.0026980001,1.64
-0.0026976001,1.6
-0.0026972001,1.64
-0.0026968001,1.64
-0.0026964,1.64
-0.002696,1.72
-0.0026956,1.64
-0.0026952,1.68
-0.0026948,1.68
-0.0026944,1.68
-0.002694,1.68
-0.0026936,1.64
-0.0026932,1.64
-0.0026928,1.64
-0.0026924,1.68
-0.002692,1.72
-0.0026916,1.68
-0.0026912,1.68
-0.0026908,1.76
-0.0026904,1.68
-0.00269,1.68
-0.0026896,1.72
-0.0026892,1.68
-0.0026888,1.72
-0.0026884,1.76
-0.002688,1.8
-0.0026876,1.76
-0.0026872,1.72
-0.0026868,1.8
-0.0026864,1.8
-0.002686,1.72
-0.0026856,1.76
-0.0026852,1.72
-0.0026848,1.76
-0.0026844,1.76
-0.002684,1.76
-0.0026836,1.8
-0.0026831999,1.76
-0.0026827999,1.6
-0.0026823999,1.64
-0.0026819999,1.68
-0.0026815999,1.8
-0.0026811999,1.76
-0.0026807999,1.8
-0.0026803999,1.8
-0.0026799999,1.76
-0.0026796002,1.8
-0.0026792001,1.8
-0.0026788001,1.84
-0.0026784001,1.84
-0.0026780001,0.96
-0.0026776001,1.48
-0.0026772001,1.48
-0.0026768001,1.52
-0.0026764001,1.48
-0.0026760001,1.52
-0.0026756001,1.48
-0.0026752001,1.48
-0.0026748001,1.44
-0.0026744001,1.36
-0.0026740001,1.08
-0.0026736001,1.52
-0.0026732001,1.48
-0.0026728001,1.52
-0.0026724001,1.48
-0.0026720001,1.44
-0.0026716001,1.48
-0.0026712001,0.84
-0.0026708001,0.92
-0.0026704001,1.6
-0.0026700001,1.48
-0.0026696001,1.44
-0.0026692001,1.56
-0.0026688001,1.44
-0.0026684001,1.48
-0.0026680001,1.44
-0.0026676001,1.4
-0.0026672001,1.52
-0.0026668001,1.36
-0.0026664001,1
-0.002666,0.92
-0.0026656,0.92
-0.0026652,1.28
-0.0026648,1.4
-0.0026644,1.48
-0.002664,1.32
-0.0026636,1.44
-0.0026632,1.52
-0.0026628,1.4
-0.0026624,1.36
-0.002662,1.44
-0.0026616,1.36
-0.0026612,1.32
-0.0026608,1.36
-0.0026604,1.4
-0.00266,1.36
-0.0026596,1.4
-0.0026592,1.36
-0.0026588,1.4
-0.0026584,1.36
-0.002658,1.36
-0.0026576,1.36
-0.0026572,1.36
-0.0026568,1.32
-0.0026564,1.32
-0.002656,1.32
-0.0026556,1.32
-0.0026552,1.36
-0.0026548,0.88
-0.0026544,0.88
-0.002654,0.84
-0.0026536,0.32
-0.0026532,0.32
-0.0026527999,0.32
-0.0026523999,0.28
-0.0026519999,0.32
-0.0026515999,0.32
-0.0026511999,0.36
-0.0026507999,0.28
-0.0026503999,0.32
-0.0026499999,0.32
-0.0026495999,0.32
-0.0026491999,0.52
-0.0026488002,0.88
-0.0026484001,0.84
-0.0026480001,0.96
-0.0026476001,1.16
-0.0026472001,0.84
-0.0026468001,0.56
-0.0026464001,0.84
-0.0026460001,1.12
-0.0026456001,0.84
-0.0026452001,0.84
-0.0026448001,0.84
-0.0026444001,0.84
-0.0026440001,1.4
-0.0026436001,1.48
-0.0026432001,1.36
-0.0026428001,1.32
-0.0026424001,1.48
-0.0026420001,1.52
-0.0026416001,1.52
-0.0026412001,1.52
-0.0026408001,1.52
-0.0026404001,1.52
-0.0026400001,1.56
-0.0026396001,1.6
-0.0026392001,1.52
-0.0026388001,1.52
-0.0026384001,1.64
-0.0026380001,1.6
-0.0026376001,1.56
-0.0026372001,1.6
-0.0026368001,1.6
-0.0026364001,1.56
-0.0026360001,1.68
-0.0026356001,1.64
-0.0026352,1.6
-0.0026348,1.64
-0.0026344,1.64
-0.002634,1.6
-0.0026336,1.6
-0.0026332,1.68
-0.0026328,1.68
-0.0026324,1.72
-0.002632,1.68
-0.0026316,1.64
-0.0026312,1.68
-0.0026308,1.68
-0.0026304,1.64
-0.00263,1.68
-0.0026296,1.68
-0.0026292,1.72
-0.0026288,1.68
-0.0026284,1.68
